"LogEarning","Schooling","QoB"
16.771371549723,19.2,2
13.0861307365125,16.5,3
13.6715956673641,13.7,4
9.03864526805172,13.5,3
10.6241694366556,10.2,2
14.3207906338267,16,1
14.3268013188744,16,1
13.0671151879088,7.7,4
10.1386840427824,16.5,3
18.3253923135094,22.2,2
10.9474344873998,10,1
16.5678548726372,19.7,4
9.87712931820393,13,1
15.4049938879676,13.5,3
14.3546156417321,16,1
6.78630959308768,13.2,2
17.3296618767874,16,1
13.8349772167919,13,1
15.9601856357139,16.5,3
14.9110675177314,13,1
13.2832394480616,7.5,3
16.6929374044959,19,1
18.7223021792558,22,1
12.7268457639861,13.2,2
13.7830869137506,13.5,3
16.5152859770003,13,1
13.7007853315357,13,1
17.0147416726004,16.7,4
16.7070597434707,13.5,3
13.9413617140869,16.7,4
12.5195875397238,13.5,3
11.3831033479932,13.7,4
10.4317706189125,10.7,4
16.5566972553862,13.5,3
14.4301710249618,13.2,2
12.5508013767729,13.2,2
11.3723005874266,13.2,2
12.0462745733452,13,1
17.1656138974147,10.5,3
19.1711598816222,19.5,3
12.5071075413876,19.2,2
12.898528614922,10.5,3
16.9602119403387,19.7,4
12.445812716724,13.5,3
16.5958250397171,16.7,4
14.3829791493252,10.5,3
12.3159811162806,10.2,2
17.5414611208047,16.7,4
15.2963553634497,16,1
17.2753151509275,13,1
10.2536417339347,16.5,3
18.2494939134739,13.2,2
12.5331704887344,13.5,3
14.2137806233181,16.5,3
16.2728991873277,19.2,2
16.5502325990299,16.7,4
16.2141822241811,16.5,3
12.9747882328943,10.7,4
7.27757675623881,10,1
16.3907170542913,19,1
17.5292646096586,16.7,4
17.1198208589303,16,1
12.9361293564423,13.7,4
15.9451276696204,19.5,3
17.712089936076,16,1
11.6151982490929,13.7,4
22.4122103608776,13.7,4
15.593437544303,16,1
11.370388001455,13.2,2
23.9098853627507,16,1
15.5764021360727,13,1
13.8164977465135,10.2,2
14.1548101839792,16.5,3
15.979522698324,10.2,2
13.8268747531552,13.7,4
12.5985472358369,13.7,4
12.1296623819659,7.5,3
9.2016501825605,7.2,2
12.4099780178514,10,1
18.0884492535626,16.7,4
12.3270141869741,16,1
12.7446081313313,13,1
17.6295717403244,13.7,4
9.62610959374522,13.7,4
16.9048532252398,16.2,2
17.8975742134584,10.2,2
18.5977907300512,13.2,2
12.1637588921733,13,1
8.86228973132061,10.7,4
14.5204753734702,16,1
15.197604799609,7.5,3
11.3024434101079,13.7,4
13.7178411176285,16.5,3
15.1074976314211,13.2,2
12.228094777828,13.7,4
14.074246770786,19.7,4
16.6663706008334,13.5,3
16.4243061870159,16.7,4
16.8765164606025,16.5,3
13.514410352702,13.2,2
14.5037379637371,13.2,2
13.2999461335118,10.7,4
14.8672601705137,19.5,3
15.5950892482861,16.7,4
14.4199071803295,16.2,2
14.5413072872944,16.2,2
16.0502658185073,13.5,3
14.295790931443,19,1
9.95188150825001,10.7,4
18.3009802007232,16,1
20.476845121527,19.2,2
14.9414568248162,19,1
13.615775255006,13,1
12.7737884451724,13.7,4
17.8998252556916,16.2,2
15.8153681370168,19,1
16.5334145773145,13,1
16.354096448732,13.2,2
13.9447084812754,13.5,3
17.7266950562129,19.5,3
18.2757044637452,19,1
18.8110463213057,19.7,4
10.7197378213827,10.5,3
7.26849503018664,10.2,2
17.0697730757108,16.7,4
16.3447271325106,13,1
15.7852865359688,16.5,3
11.9978230681879,16,1
19.6539031501521,19,1
18.0888296617546,19,1
18.8425291745429,19.5,3
12.0063719592146,13.7,4
13.2958524327882,13.5,3
12.0286015231114,16.5,3
13.1864144197226,13.2,2
15.6194597844696,10.5,3
15.8852672737048,16,1
14.9827782127164,16.5,3
13.3601703502803,13,1
14.1195806502058,10,1
16.7299806041777,16.5,3
15.9808246871135,10.7,4
14.5450846793658,13.5,3
13.9159528717044,16,1
14.2200451084695,16,1
9.59905444510589,16.2,2
17.212609195389,19.2,2
18.3080631291135,22.7,4
17.5770652493435,19.7,4
17.6754320386379,16.7,4
16.8626310723344,13.7,4
18.0265246552306,16,1
16.967799439143,19.5,3
14.9456421277373,16,1
20.0778155776713,25.2,2
12.0060471104987,10.2,2
14.2364616280349,13,1
15.3901371082465,16,1
15.0709068662681,19.7,4
13.7167025184142,16.5,3
12.9910842570611,16,1
11.8628409171789,13.7,4
16.4334951388664,10.7,4
11.8271069887828,16.2,2
15.6282284814808,13.2,2
13.513241556255,10.7,4
12.3514855843068,16.2,2
12.7232627046096,16.5,3
17.4850530571364,16.7,4
17.921511739619,13,1
14.0914180177158,13.2,2
11.0907758460525,10,1
15.5825502408018,13.2,2
12.3030582973107,10.7,4
19.4617802193457,19,1
11.1046313744664,13.5,3
16.0041520650566,16.5,3
19.1614936319325,16.7,4
6.15111956806414,13,1
18.3930276497659,10.7,4
17.2684422319851,10,1
10.084624056302,19.2,2
17.1384988638097,13.2,2
15.1036703610704,13.7,4
15.2755123810513,19.2,2
8.81637832991484,13.7,4
15.7656808482384,16.5,3
15.3714181566614,13.5,3
12.9751338288975,10.2,2
9.55881581930882,13.5,3
12.5136900823577,16.5,3
10.1832301131936,7.7,4
8.94295258334912,10.2,2
15.3683235516267,16.2,2
16.8974900116724,16.5,3
13.1069100521313,16.5,3
19.9615290856849,16.7,4
15.9675848972125,19.2,2
13.6736270890103,10.7,4
15.4373993132685,13.7,4
9.57471390933111,19.5,3
8.51130585416617,10.5,3
20.8152741889987,19.2,2
12.6628663375322,13,1
13.2115501859553,13,1
13.3639733345321,19.7,4
17.4959553931911,13.7,4
10.8932474746795,10,1
12.192584852985,13,1
15.6928993392048,16.5,3
17.3466709923792,16.2,2
13.8169562998196,16.2,2
19.4426832388601,16.5,3
18.7524787354746,16.5,3
11.4587819605697,10.2,2
10.0755033303772,10.7,4
18.469911051486,13,1
9.75040589311233,10,1
17.1161497785464,19.7,4
14.8918556015445,13.7,4
13.5729000122057,13.7,4
14.08604459057,13,1
10.163886875098,10.7,4
15.3479410066615,16,1
13.0765950929035,13.2,2
14.1960139367304,10.2,2
15.8178329844682,19.2,2
20.604189761964,19.5,3
13.4760402520449,13.7,4
16.8547520688199,16.2,2
21.272612402,22,1
15.5042562954031,13.5,3
13.4718834492811,13.5,3
13.9209799846413,13.2,2
16.1193900547137,19.5,3
14.4949765595108,13.7,4
12.1162064833565,10.5,3
17.963491899908,13.5,3
12.8998796275854,10.2,2
16.7008261491139,13.2,2
12.7311059366459,13.5,3
18.6493019652445,16.7,4
14.8014997235874,16.7,4
11.8433155599064,13.5,3
15.7946431448334,16.5,3
14.5823760562312,16.7,4
10.5974846659658,13,1
15.5640898608706,16.7,4
13.9176094043775,16.5,3
18.3470280945022,13.2,2
11.2646305220859,13.7,4
16.953517717754,13.5,3
16.8942861087011,13.5,3
11.9588806915156,13.5,3
13.502619976634,16,1
15.5614126022623,22.5,3
13.2355888990831,16.5,3
15.1692224700533,16.5,3
18.4036840707481,13.5,3
13.7326888322896,16,1
15.846175672522,10,1
11.0258740036689,13.7,4
13.6382294475667,13,1
19.7400326430061,19.2,2
13.3177528638975,13.7,4
14.9476934183943,13.2,2
12.2291095661632,13.5,3
15.1553698532393,10.5,3
14.3061463100651,19.2,2
15.17521430085,13.5,3
13.2608249621925,13.2,2
8.23714776660372,10,1
14.6121461815215,13.5,3
19.6272729297218,19,1
13.7774883198431,16.2,2
15.8915512805875,19.5,3
15.3135903825092,13.7,4
10.9304759056278,13.7,4
15.8201757970954,13.2,2
11.8434837365136,13.2,2
20.9033511360439,22.2,2
18.1490243777307,19.5,3
12.4446978515381,13.2,2
13.1923492718033,10.5,3
22.2314247795391,19,1
11.8744155015497,13.2,2
11.4357911930706,16,1
15.5256759538263,13.2,2
12.8713491125559,13,1
14.5831712443902,13.5,3
16.9298650549872,13,1
14.7405839483649,16.2,2
10.7127737620787,10.2,2
13.7195781714199,13.5,3
15.2279630666364,16,1
16.6371278898798,19.2,2
13.0306832973206,13.5,3
16.4754544468377,13.7,4
16.9826305393577,19,1
15.9306382067552,19.5,3
17.6224529227695,19,1
24.3490795652122,22.7,4
13.5378650694025,16.5,3
11.4306699553426,13.5,3
11.2642417450148,13,1
11.8635486515783,10.5,3
5.03460764861058,10.2,2
18.7918425887048,22,1
17.9345070993116,13,1
12.2383022057073,13.2,2
15.8954265594454,16.2,2
12.3998575476043,13,1
15.8267640009274,16.7,4
10.0656575980704,10.7,4
17.4465152220112,19.7,4
12.6041671252379,10.7,4
13.7940586580007,16.7,4
19.4147313183675,16.5,3
20.3923610146329,16,1
13.7944130049239,13,1
14.8461212756119,13.5,3
17.8202323964117,16.2,2
19.0298206245587,16.7,4
13.9955733173482,13.5,3
17.5422452717286,19,1
17.5506527394214,16.5,3
13.5335304094801,16.7,4
19.8210133343284,13,1
14.8365807024995,13.5,3
21.70535932658,16.2,2
16.9923817364673,13.7,4
18.2745447505827,13.2,2
19.5140312922249,16,1
14.5360920930467,16,1
8.61213233285802,13.7,4
14.1519641361741,16,1
20.549832447396,22,1
16.8714923205728,16.7,4
16.1497445293237,13.2,2
12.3280657787139,13.5,3
16.842165990563,16.7,4
14.8505045504037,22.7,4
12.9878308171057,10.5,3
17.2791034041646,16,1
19.2595514244513,13,1
14.3572211643648,10.7,4
14.5217707859894,13,1
12.7511335565286,13.5,3
16.7304326741034,16.7,4
18.3633868826709,10.7,4
16.6141834393698,13.5,3
17.7694339225277,16,1
14.227895265032,13,1
17.0313089970273,16.7,4
17.0705690063086,19.5,3
15.0285144388074,10.7,4
15.391397216691,19.2,2
8.07725580158014,13.5,3
14.9026703693047,16.2,2
16.6073938052001,16,1
13.7543365872382,13,1
11.3978736320169,13.7,4
20.2349283763544,13.5,3
12.9158796308854,10.2,2
9.8206865664695,13,1
15.0261899250351,16.5,3
9.8227652887181,13,1
13.678942442554,16.5,3
11.2983942189907,10.5,3
18.4763818059033,16.5,3
14.349667204926,16,1
9.92569220387806,13.7,4
10.5030771051975,10.7,4
13.501370701226,16,1
16.1506918116995,16.2,2
19.0296365444941,16.7,4
18.2353476680078,16.2,2
18.200949387288,16.2,2
8.84270567930321,13.5,3
18.5723855148136,16,1
14.8725243331957,13,1
15.7270369884092,10.7,4
16.9630821070067,13.5,3
16.7145280663204,16.2,2
15.8159138502325,13.5,3
15.5543930968266,13,1
12.8490302039964,13.5,3
16.5397098410036,16,1
16.0299613817053,16,1
15.8496003531745,10,1
14.203915062437,13.5,3
16.483239100599,16.7,4
19.1355928887552,16.2,2
14.8887073119121,16.7,4
12.8164166461135,16,1
13.3081932277955,10,1
16.9709334747327,13.5,3
23.3549358978419,13.5,3
13.5035663235471,19,1
19.087407879066,16.2,2
16.0869488395669,13.2,2
10.0189812724083,10.7,4
18.6977049076766,19.2,2
13.9946581094345,13,1
12.7625177741742,16.7,4
10.3947826971505,13.5,3
12.1999360079507,13.7,4
19.9273114871316,16.7,4
8.59151213390207,10,1
18.5973869001906,16.7,4
13.5617562499178,16,1
7.19915997124598,10.2,2
18.4628424505445,16.5,3
19.1740722247096,19,1
8.43430035302768,13.7,4
11.2195659087647,10.7,4
12.8334086709715,13,1
16.2149659543269,13.2,2
11.577862526302,16.7,4
13.8556606956722,16,1
15.7019916603811,16.2,2
19.4807441890944,16.5,3
15.3630288976347,16.2,2
20.7847481650958,13.2,2
12.1839578824181,10,1
14.3481914831953,13.2,2
12.4780444325877,10.5,3
14.2104640571962,16,1
12.6310693849288,16.2,2
16.5036644294037,13,1
13.4244403373951,13.5,3
16.8219222550387,16.7,4
17.5528520469657,16,1
13.7305582777629,10.7,4
15.0195588311405,13.2,2
12.0238886695938,16.5,3
14.862250040608,16,1
12.9486381707117,13.2,2
18.9558897007753,16,1
17.3642295116277,16.7,4
17.7506370424996,16.2,2
11.8769224305683,13.5,3
10.9155466952471,13.5,3
16.8264656389887,19.5,3
13.5556463229582,13.2,2
18.0709295015409,13.7,4
13.6304107830738,16.7,4
13.8633425121004,19,1
9.31568964839897,13,1
20.6035551688749,16,1
11.855911556255,13,1
17.6439523528902,16.5,3
13.2775746928877,13.2,2
17.1640877180652,19,1
17.3109792187425,13.5,3
16.167636772069,13.7,4
14.9927065816751,16.2,2
10.7837934571066,13.7,4
21.3915889606311,19.2,2
10.0276712771891,13,1
13.4327744508455,16.7,4
11.7899830024351,10,1
15.318338505147,19.5,3
12.4830837438799,7.5,3
14.710860170412,13.5,3
17.8026451924297,16.5,3
15.6369827472875,16,1
13.8058352983955,13,1
17.4038241927245,16.7,4
17.083409112594,16.7,4
11.5817125478707,13.7,4
18.0334878134053,19.2,2
19.6072202455937,16.2,2
13.6679575744609,13.5,3
15.1340235786152,16.2,2
20.7929644026483,16.2,2
13.5134491143052,16.7,4
14.4487905373171,13.2,2
15.8393164970248,10.7,4
13.334981419618,13.7,4
19.9698008174554,19.2,2
12.9754325646959,16.7,4
10.0770743863402,10.2,2
7.91166448912426,13.2,2
8.70324516596413,16.7,4
16.3938199699947,19.2,2
15.5455663421148,13,1
17.5140502793404,19.7,4
13.5727543751485,13.5,3
9.67517060065204,10,1
12.1229302559052,10.5,3
14.5345637973478,16.2,2
13.2549588698904,13.7,4
19.9752566420662,19,1
12.354888251199,13,1
9.72904996791954,13.2,2
15.2990348927477,16,1
16.0266130625785,16.7,4
15.641837055995,7.2,2
12.6877071038764,13.7,4
17.7970490980717,16.2,2
20.6327618557164,16.7,4
15.6254262756091,13.5,3
7.95879337998298,13.2,2
14.172238261837,13,1
18.6728231443877,13.7,4
16.3730746358721,16.5,3
9.06675130234321,16.2,2
16.1210954491736,19.5,3
16.2382941673272,16.2,2
19.6948871883749,19.5,3
20.7578707099572,19,1
13.8577460960043,16.2,2
15.7134568870264,13.7,4
12.4246954361716,13.2,2
19.4031025694536,19.5,3
19.9052500664745,19.5,3
17.1812934192713,16,1
12.6853695462357,10.2,2
16.9267451681226,16.5,3
16.4814272323736,13.2,2
16.447540567651,16.7,4
17.3445399691523,13.2,2
16.005104802118,16.7,4
12.5258683259715,16.7,4
18.3413020007887,19.7,4
23.3765249688884,16,1
13.9505707981562,13.5,3
19.1364521668334,19,1
14.5608271304606,16.5,3
18.0667722772216,16.5,3
15.0539492899638,16.7,4
14.5561039912334,10,1
9.10015288551541,13.7,4
10.1719029727928,13.7,4
15.970795268645,19.2,2
14.3218704600316,13,1
17.9153269151859,16.7,4
8.07361375877202,16.5,3
21.7327165748635,13.7,4
16.5406211255157,13.5,3
13.7537303145654,16,1
16.3300270009608,13.7,4
19.4506144812729,13.7,4
13.3996808808185,19,1
18.5634337531104,16.7,4
18.182771853207,10.5,3
15.1545958489253,16.2,2
17.5683499225064,10.2,2
19.2277269934435,22.7,4
12.9094825098572,10.5,3
22.0780553186468,19.2,2
21.3242928595781,16.5,3
16.8202316039551,13.2,2
14.7813834582094,16.7,4
14.3871328731449,16.2,2
12.8480886034988,16.2,2
18.1585484717867,19.2,2
12.752669798373,16.5,3
12.2636814322674,10.7,4
18.4072061059337,16.5,3
8.34943954883458,13.5,3
13.2281535539308,13.7,4
16.0854564296072,13.5,3
14.7437063131861,16,1
16.8462013242482,19.7,4
16.3238924873998,16,1
14.3457985938292,16.7,4
11.6464714253478,13.2,2
10.265217749027,10.5,3
8.29448270913422,10.5,3
11.3018794092113,13,1
10.888706965405,10.5,3
14.463048461891,19.7,4
20.1221578920982,16.2,2
13.2299632048259,16.2,2
14.656962526027,13.7,4
17.2332776298014,16.2,2
8.4328074001677,13.2,2
22.5430751007109,16,1
17.5845420020311,16.5,3
16.8003950464741,16.7,4
21.1954041128847,16.7,4
12.9527002158309,13.7,4
12.4829734470825,10.2,2
18.9255156821548,16.7,4
8.6428430808814,7.7,4
13.0365175633262,13.5,3
15.32688179146,19.5,3
16.5121350163468,13.5,3
9.38121118784018,10.7,4
14.4436474285628,19.7,4
20.3027836761182,16.5,3
14.4663432665398,16,1
13.8668397580157,13,1
15.0155162751396,13,1
13.1980235606774,13.7,4
20.0826900203019,22.7,4
8.8325475955962,10.5,3
17.8022789783588,13.5,3
9.29393142694419,13.5,3
10.0256614323826,10.5,3
13.7754859192171,13.7,4
15.0277580887884,16.5,3
11.2127371931527,13.7,4
15.2562346806692,13.7,4
10.2039153582025,16.5,3
13.9611823519087,16.2,2
13.0962771111002,16.7,4
20.8623918873711,16.2,2
14.3439361451946,16,1
14.5411231200479,19.5,3
15.5602840208357,16.5,3
13.9517081266559,13.2,2
15.9383411428163,16.5,3
15.182354063063,16.2,2
11.4407938922164,10.2,2
18.7685032245382,16.7,4
10.8515211585327,13.5,3
15.9629182546496,16,1
23.8313296739719,16.2,2
15.4268389364045,13,1
13.7468030279141,10.5,3
14.3714193148766,13.7,4
16.8155869555583,13.7,4
18.5765524296116,19.7,4
11.3545980107598,13.5,3
16.3427307933723,16.2,2
17.8295222395996,16,1
15.3988831871081,16.5,3
7.4464142120908,13,1
15.4812918982457,19.2,2
15.1637704867967,10.7,4
15.0575668447591,16.7,4
14.6032660446345,10.7,4
16.3086616654853,13.7,4
13.843544318621,16,1
15.3171838721738,16,1
17.9441333618187,16.7,4
18.3792399144291,16.2,2
9.24365000671094,13,1
9.11957855150398,10,1
10.0641127163064,10.2,2
12.9265727886311,16.2,2
16.3020701814922,10.2,2
18.0054701356556,13.7,4
11.6660845895773,13.5,3
19.0580430315551,16.5,3
10.7672045608723,10.5,3
22.1771993216311,16.7,4
10.1733413339161,10.2,2
14.3508181251577,13.7,4
8.87376099793801,10.5,3
13.5527904875997,16.7,4
14.5564706067191,16.2,2
19.3072898088048,16,1
16.9555680854276,22.5,3
6.15847845652529,7.2,2
14.182888036913,16.5,3
14.4656828282965,13.2,2
22.2536913709216,19,1
15.3327072790108,16.7,4
14.8229763258703,13,1
11.1769805267196,16.7,4
16.9664809080001,16,1
16.8649226429248,16.2,2
23.1304585176339,19,1
13.9746857493941,13,1
13.7164041090779,13,1
9.8371297804467,13.7,4
17.1495105618489,13.5,3
15.2506970978019,19.7,4
11.0406741148298,16,1
18.0318236773223,13.7,4
12.0230347309126,13.2,2
14.4165377910807,13.7,4
16.0930587414805,19.5,3
11.5040675785875,13.7,4
12.4342597686318,16.5,3
18.0434765548505,13.5,3
14.4051139132024,16.2,2
17.4419340792098,16.2,2
12.3687309568695,13.7,4
15.7184811509532,16.5,3
12.914358600169,10.7,4
15.8862732776126,13,1
14.2952395704229,16.5,3
12.6477652704499,16.5,3
20.1127680619464,16.2,2
13.7657978949325,13.7,4
17.8621695495318,16,1
12.7246165568892,13.2,2
15.2761115668466,13.5,3
11.6815786595282,10.2,2
12.4773133840304,13.2,2
14.5199833118765,13.5,3
11.425095676641,13,1
16.2481877111809,16.7,4
13.2602308789361,16,1
16.4427819280861,19.7,4
15.0588256206191,16.2,2
12.2139785911392,16.2,2
15.8998090126223,10.7,4
15.1818523777269,13,1
15.8047429194697,16.7,4
14.9320839226441,16.2,2
16.4470935692333,16.7,4
14.1758253542208,13.2,2
11.2956729079203,10.2,2
14.4913074227987,13.7,4
17.0727122198615,13.5,3
15.7942696750235,16,1
15.2594197863126,19.5,3
20.1997035780338,16.7,4
11.3686032284703,13.7,4
15.2685855690629,16.7,4
19.8568271882551,16.5,3
17.3842989228491,16.5,3
18.0747291521338,7.7,4
22.3561472865884,13.2,2
17.7078418902873,16,1
16.2101382353269,13,1
12.8419375511457,16.7,4
15.2761319571891,16,1
14.2293883547325,16.5,3
11.3374570621791,13.7,4
16.8794262717184,13.5,3
20.1317296990459,16.5,3
19.0972295529226,16.7,4
18.696241093556,16.2,2
10.2631355296361,13.5,3
13.196241231869,13.5,3
11.4912601393405,13.5,3
14.1662327888238,19,1
14.8867637223681,16.7,4
9.84941956771384,10.2,2
12.5783511200739,13.2,2
18.0596747387086,16,1
12.7030312247171,10.2,2
16.6255298263613,13.2,2
17.5678021840304,19.5,3
12.0139765783238,19,1
15.166640110804,16.5,3
17.2297552282372,16.2,2
15.8801420646563,22.5,3
17.0711136770049,16.2,2
15.5178273657304,16.5,3
17.1925135821078,16.5,3
15.605721439415,13.2,2
18.2018694068666,16.7,4
11.7166797756073,13.7,4
13.7124221859864,13.7,4
15.9957004309772,16.2,2
11.0187019941076,7.7,4
16.2557857502802,16.2,2
11.4795260219902,16.2,2
15.1554326810862,13.7,4
19.408505057134,13,1
16.5164226183105,16.5,3
6.57033146227957,7,1
16.2728176543473,13.7,4
19.512834791963,19.5,3
16.8059385949972,16.7,4
14.651014575886,13.2,2
17.7869406388665,19.7,4
15.5989278424181,16.5,3
17.9304290966556,19.2,2
22.9591329961949,19.7,4
15.8439581659049,13.7,4
13.5852858763202,16.2,2
15.4500702829983,16.5,3
12.2565819870078,16,1
11.2143866685638,13,1
12.650196948447,13.5,3
15.4720870708863,16.5,3
14.7503387961994,13.5,3
17.2194762820424,13.5,3
10.8482202410437,10.7,4
16.9417360968872,16.2,2
14.7854669256334,13.5,3
18.0864285284289,13.5,3
15.2864001145056,19.2,2
11.0026455586441,10.2,2
14.4866903285315,13,1
15.7528455419867,22,1
19.1099964886617,16,1
17.5789757055197,19.7,4
11.0221259188533,13,1
16.3159723092681,19,1
20.2508679103093,16.7,4
15.7707504712197,19.2,2
19.6514310045754,16.2,2
22.9605886457632,22,1
15.7315972762709,13.2,2
10.1972239041333,7.5,3
15.9348921620987,13,1
17.6532443643988,16,1
19.5024490310029,19.7,4
10.6092508416653,10.2,2
15.3960891203845,10.7,4
16.4156624494352,13,1
10.5481664162763,7.7,4
17.6316334575406,19.2,2
14.1694193453483,16.7,4
16.6832745815993,22.5,3
14.98031880569,13.7,4
14.9593334482972,10.5,3
9.02480354198073,10.5,3
10.3084554745503,16,1
15.7754397155561,16.7,4
10.7494393575734,10.2,2
14.4721268519982,13.5,3
16.9527549491238,22,1
8.88449650395386,10.7,4
12.9494295789668,19,1
16.4719588376241,13.2,2
20.6184234077726,16,1
13.3076459292434,13.5,3
17.6911055630633,16,1
11.5427667532608,13,1
18.3912137835118,19,1
9.9468442606154,10,1
9.75235920795294,13.2,2
15.0431966736544,13.5,3
18.3606371167319,19,1
14.4098970882718,13.5,3
14.3942569664318,13.5,3
16.9820135559522,16.2,2
15.0823867234839,13.5,3
8.70380219814182,13.2,2
12.4210157783986,16,1
14.2743635263717,13,1
13.6703446977646,16.5,3
14.4053326474402,13.7,4
13.5241921546992,16.2,2
13.4547918976828,19,1
12.2604521039691,16.2,2
9.06321708303956,13.2,2
14.0249033193359,13.5,3
15.9511722988709,16.7,4
17.9905483608221,22.7,4
11.3689418435022,13.2,2
17.6968305226058,16.7,4
14.2082987780841,19.2,2
11.710101174986,13.7,4
15.4071947978483,22,1
21.1727412428863,16.7,4
17.7270111005052,19.2,2
10.2387234379253,13.2,2
13.9161964191545,10.5,3
21.9858815475636,22,1
14.1148404952699,10,1
18.2858054715375,16,1
15.2292191058778,10,1
13.9402464420736,13.5,3
19.9281156524315,16.5,3
15.085100974404,16.2,2
12.0214121308248,10,1
13.630523536492,16,1
12.029503642804,7.5,3
17.1946511912976,16.2,2
9.96581618273341,10.7,4
12.0714879863283,16.5,3
14.610958097242,10.2,2
15.2669576287612,10.2,2
19.2497639509345,13.2,2
17.0520624464416,16,1
19.4944722990446,19.2,2
11.6394493386634,10.7,4
13.0049696715496,13.7,4
14.7238542786257,16.5,3
8.00721524200002,7.2,2
15.010120430581,13.5,3
15.9489806118052,13.5,3
13.4419881866452,16,1
12.8561952990153,13.7,4
17.3049461874992,16,1
10.9933480728089,13.2,2
11.2610997529226,16.7,4
9.3554401247631,7.7,4
13.8876236242616,10,1
16.3781112012738,13.2,2
12.309764679264,16.2,2
22.0265242996865,19,1
18.9088789286153,19.2,2
9.61044622188096,10.7,4
14.4614840728835,13.5,3
18.7278519357323,16.7,4
14.9035155304846,16.2,2
18.5809724265856,13,1
16.0458823570327,13.2,2
12.2680464201895,13.2,2
13.2117831150212,10.7,4
13.7249534536646,16.7,4
14.9905348905625,16.7,4
14.0600696214649,13.7,4
14.1918967972862,13,1
17.7589441110164,19.2,2
16.506445735876,16.5,3
18.0916781824089,16,1
13.0641691230527,13,1
19.2277447390499,19,1
8.25457735027174,10.7,4
15.4640663785329,13.5,3
14.8552514979968,13,1
17.0489981212534,22.2,2
17.7318321552846,16.5,3
20.0220133105609,13,1
18.6317897782768,16.2,2
12.6588206726053,19.5,3
15.1332284286313,16.2,2
12.6224178474776,16.5,3
11.5225473876644,13.5,3
15.5027909087095,10.7,4
17.1849224089739,16,1
19.3872107334056,19.5,3
19.3306982901035,19.2,2
13.2101622003727,13.2,2
10.2732996646475,13.5,3
18.50957875288,19.5,3
19.5633146759379,19,1
17.8024750857975,13.2,2
13.5226128641776,13.7,4
17.6548856242676,16.7,4
15.1484414529953,16.5,3
16.6148280442133,19,1
15.780424407037,13.5,3
17.1691376182835,16.7,4
12.757715728589,13.2,2
12.0625950512943,13.5,3
15.6282914213261,16.2,2
15.2788299561985,22.2,2
10.9738574326542,13.5,3
14.8826577750823,13,1
14.0562710637384,13.5,3
15.8440388644783,16,1
13.9921874932711,13.5,3
20.3044320331945,19.7,4
17.5269545681461,19.7,4
15.2631631777377,19.2,2
15.9599423938652,13.7,4
15.2937951154682,13.2,2
16.0497791155073,16,1
12.8055352720733,16.7,4
13.5671866010054,13.7,4
16.4616536408713,16.2,2
16.2284256224124,16.2,2
17.5906284224305,19.2,2
12.4699114920692,10.5,3
16.7731728534242,19.2,2
12.1116651938889,16,1
16.3823140974004,16.7,4
17.2996881220217,16.7,4
17.6159596646802,19.5,3
9.11130534236665,13,1
21.0051744672443,16.7,4
15.2928288748939,16.2,2
15.369619797217,16.7,4
17.9616809478282,16.7,4
18.175016687528,19,1
14.903020084214,19.2,2
18.5861813375396,16.7,4
11.6514373023432,22.7,4
11.4026172554037,16.5,3
23.705266753879,19.7,4
8.23490882122375,7,1
15.1959428835503,13.2,2
12.0542861752367,13,1
12.0839050974916,16.7,4
14.8349364360078,13,1
18.5664514890155,16.5,3
13.295211468335,13,1
14.1576223953945,16.5,3
15.6788203600712,10.5,3
17.9195825352459,16,1
10.3542948321109,10.5,3
17.159953576349,19,1
15.8474198951801,16.5,3
20.1839686522675,19.7,4
19.7743926070303,13.5,3
15.8452811732223,16.7,4
16.9321082169617,13.2,2
18.8571213272722,16.7,4
11.0274964317955,16.2,2
18.811645225327,19.2,2
14.6668685371455,16.2,2
13.3273870755441,13.5,3
16.0668348266419,16.2,2
12.0294802924344,10.2,2
11.9578900256069,13.7,4
14.351296713891,13.7,4
13.5331596665936,16,1
13.2212977348467,16.5,3
18.5602764314725,19.7,4
10.6089590616212,13.5,3
12.2437553027477,13,1
14.6098837816632,13,1
17.6119040785037,13,1
6.4065971591834,10.2,2
8.66121922288106,10.7,4
13.7404535502489,13.5,3
12.7569397129903,13.2,2
14.8527824162111,13.7,4
14.5363602833902,13,1
15.1242448789831,10,1
14.2335991676524,16,1
11.4941666567177,16.7,4
16.6635181713847,16.7,4
11.3647400587467,13.7,4
20.0150255857657,19,1
13.5356657702285,16.2,2
12.6575499221398,16,1
15.4053217947252,19,1
21.2774698240499,10.2,2
11.9667109674005,13,1
11.7965337692434,13.2,2
16.4547481747611,16,1
18.5280235392549,19.7,4
12.8102125859522,10,1
12.4915069935328,16.2,2
17.4930780252379,13.5,3
14.8495939736754,16.2,2
18.4792326864645,19,1
17.5435644052421,16,1
12.320291717877,13.2,2
16.1300236939199,19.2,2
15.8702927002455,13.7,4
13.581391388258,13.7,4
15.9887858492191,16.7,4
8.19692278965536,10.7,4
9.62469001225464,10.2,2
12.9667547796898,16.2,2
17.3108035659415,19.7,4
14.5232348904217,16,1
13.5468651064633,16.7,4
15.4093009029232,16.5,3
9.65528249226495,10.5,3
12.0699310307754,10.7,4
17.5797378333862,19.5,3
15.783113683501,16.7,4
17.6951405898551,19.7,4
16.7598873272973,16.7,4
